256 32896
236 82 0.00038709677
236 83 -0.00038961039
236 84 0.00098039216
236 85 0.00019736842
236 86 -0.00059602649
236 87 0.0008
236 88 0
236 89 -0.00081081081
236 90 0.0006122449
236 91 -0.00020547945
236 92 -0.0010344828
236 93 0.00041666667
236 94 -0.00041958042
236 95 0.001056338
236 96 0.00021276596
236 97 -0.00064285714
236 98 0.00086330935
236 99 0
236 100 -0.00087591241
236 101 0.00066176471
236 102 -0.00022222222
236 103 -0.001119403
236 104 0.00045112782
236 105 -0.00045454545
236 106 0.0011450382
236 107 0.00023076923
236 108 -0.00069767442
236 109 0.0009375
236 110 0
236 111 -0.00095238095
236 112 0.00072
236 113 -0.00024193548
236 114 -0.0012195122
236 115 0.00049180328
236 116 -0.00049586777
236 117 0.00125
236 118 0.00025210084
236 119 -0.00076271186
236 120 0.001025641
236 121 0
236 122 -0.0010434783
236 123 0.00078947368
236 124 -0.00026548673
236 125 -0.0013392857
236 126 0.00054054054
236 127 -0.00054545455
236 128 0.0013761468
236 129 0.00027777778
236 130 -0.0008411215
236 131 0.0011320755
236 132 0
236 133 -0.0011538462
236 134 0.00087378641
236 135 -0.00029411765
236 136 -0.0014851485
236 137 0.0006
236 138 -0.00060606061
236 139 0.0015306122
236 140 0.00030927835
236 141 -0.0009375
236 142 0.0012631579
236 143 0
236 144 -0.0012903226
236 145 0.00097826087
236 146 -0.00032967033
236 147 -0.0016666667
236 148 0.0006741573
236 149 -0.00068181818
236 150 0.0017241379
236 151 0.00034883721
236 152 -0.0010588235
236 153 0.0014285714
236 154 0
236 155 -0.0014634146
236 156 0.0011111111
236 157 -0.000375
236 158 -0.0018987342
236 159 0.00076923077
236 160 -0.00077922078
236 161 0.0019736842
236 162 0.0004
236 163 -0.0012162162
236 164 0.0016438356
236 165 0
236 166 -0.0016901408
236 167 0.0012857143
236 168 -0.00043478261
236 169 -0.0022058824
236 170 0.00089552239
236 171 -0.00090909091
236 172 0.0023076923
236 173 0.00046875
236 174 -0.0014285714
236 175 0.0019354839
236 176 0
236 177 -0.002
236 178 0.0015254237
236 179 -0.00051724138
236 180 -0.0026315789
236 181 0.0010714286
236 182 -0.0010909091
236 183 0.0027777778
236 184 0.00056603774
236 185 -0.0017307692
236 186 0.0023529412
236 187 0
236 188 -0.0024489796
236 189 0.001875
236 190 -0.00063829787
236 191 -0.0032608696
236 192 0.0013333333
236 193 -0.0013636364
236 194 0.0034883721
236 195 0.00071428571
236 196 -0.002195122
236 197 0.003
236 198 0
236 199 -0.0031578947
236 200 0.0024324324
236 201 -0.00083333333
236 202 -0.0042857143
236 203 0.0017647059
236 204 -0.0018181818
236 205 0.0046875
236 206 0.00096774194
236 207 -0.003
236 208 0.004137931
236 209 0
236 210 -0.0044444444
236 211 0.0034615385
236 212 -0.0012
236 213 -0.00625
236 214 0.0026086957
236 215 -0.0027272727
236 216 0.0071428571
236 217 0.0015
236 218 -0.0047368421
236 219 0.0066666667
236 220 0
236 221 -0.0075
236 222 0.006
236 223 -0.0021428571
236 224 -0.011538462
236 225 0.005
236 226 -0.0054545455
236 227 0.015
236 228 0.0033333333
236 229 -0.01125
236 230 0.017142857
236 231 0
236 232 -0.024
236 233 0.0225
236 234 -0.01
236 235 -0.075
236 236 8.5
237 0 0.00012605042
237 1 -0.00037974684
237 2 0.00050847458
237 3 0
237 4 -0.00051282051
237 5 0.00038626609
237 6 -0.00012931034
237 7 -0.00064935065
237 8 0.00026086957
237 9 -0.00026200873
237 10 0.00065789474
237 11 0.00013215859
237 12 -0.00039823009
237 13 0.00053333333
237 14 0
237 15 -0.00053811659
237 16 0.00040540541
237 17 -0.00013574661
237 18 -0.00068181818
237 19 0.0002739726
237 20 -0.00027522936
237 21 0.00069124424
237 22 0.00013888889
237 23 -0.00041860465
237 24 0.00056074766
237 25 0
237 26 -0.00056603774
237 27 0.00042654028
237 28 -0.00014285714
237 29 -0.00071770335
237 30 0.00028846154
237 31 -0.00028985507
237 32 0.00072815534
237 33 0.00014634146
237 34 -0.00044117647
237 35 0.000591133
237 36 0
237 37 -0.00059701493
237 38 0.00045
237 39 -0.00015075377
237 40 -0.00075757576
237 41 0.00030456853
237 42 -0.00030612245
237 43 0.00076923077
237 44 0.00015463918
237 45 -0.00046632124
237 46 0.000625
237 47 0
237 48 -0.00063157895
237 49 0.00047619048
237 50 -0.00015957447
237 51 -0.00080213904
237 52 0.00032258065
237 53 -0.00032432432
237 54 0.00081521739
237 55 0.00016393443
237 56 -0.00049450549
237 57 0.00066298343
237 58 0
237 59 -0.00067039106
237 60 0.00050561798
237 61 -0.00016949153
237 62 -0.00085227273
237 63 0.00034285714
237 64 -0.00034482759
237 65 0.00086705202
237 66 0.0001744186
237 67 -0.00052631579
237 68 0.00070588235
237 69 0
237 70 -0.00071428571
237 71 0.00053892216
237 72 -0.00018072289
237 73 -0.00090909091
237 74 0.00036585366
237 75 -0.00036809816
237 76 0.00092592593
237 77 0.0001863354
237 78 -0.0005625
237 79 0.00075471698
237 80 0
237 81 -0.00076433121
237 82 0.00057692308
237 83 -0.00019354839
237 84 -0.00097402597
237 85 0.00039215686
237 86 -0.00039473684
237 87 0.00099337748
237 88 0.0002
237 89 -0.00060402685
237 90 0.00081081081
237 91 0
237 92 -0.00082191781
237 93 0.00062068966
237 94 -0.00020833333
237 95 -0.001048951
237 96 0.00042253521
237 97 -0.00042553191
237 98 0.0010714286
237 99 0.00021582734
237 100 -0.00065217391
237 101 0.00087591241
237 102 0
237 103 -0.00088888889
237 104 0.00067164179
237 105 -0.00022556391
237 106 -0.0011363636
237 107 0.00045801527
237 108 -0.00046153846
237 109 0.0011627907
237 110 0.000234375
237 111 -0.00070866142
237 112 0.00095238095
237 113 0
237 114 -0.00096774194
237 115 0.00073170732
237 116 -0.00024590164
237 117 -0.0012396694
237 118 0.0005
237 119 -0.00050420168
237 120 0.0012711864
237 121 0.00025641026
237 122 -0.00077586207
237 123 0.0010434783
237 124 0
237 125 -0.0010619469
237 126 0.00080357143
237 127 -0.00027027027
237 128 -0.0013636364
237 129 0.00055045872
237 130 -0.00055555556
237 131 0.0014018692
237 132 0.00028301887
237 133 -0.00085714286
237 134 0.0011538462
237 135 0
237 136 -0.0011764706
237 137 0.00089108911
237 138 -0.0003
237 139 -0.0015151515
237 140 0.0006122449
237 141 -0.0006185567
237 142 0.0015625
237 143 0.00031578947
237 144 -0.00095744681
237 145 0.0012903226
237 146 0
237 147 -0.0013186813
237 148 0.001
237 149 -0.00033707865
237 150 -0.0017045455
237 151 0.00068965517
237 152 -0.00069767442
237 153 0.0017647059
237 154 0.00035714286
237 155 -0.0010843373
237 156 0.0014634146
237 157 0
237 158 -0.0015
237 159 0.0011392405
237 160 -0.00038461538
237 161 -0.0019480519
237 162 0.00078947368
237 163 -0.0008
237 164 0.002027027
237 165 0.0004109589
237 166 -0.00125
237 167 0.0016901408
237 168 0
237 169 -0.0017391304
237 170 0.0013235294
237 171 -0.00044776119
237 172 -0.0022727273
237 173 0.00092307692
237 174 -0.0009375
237 175 0.0023809524
237 176 0.00048387097
237 177 -0.0014754098
237 178 0.002
237 179 0
237 180 -0.0020689655
237 181 0.0015789474
237 182 -0.00053571429
237 183 -0.0027272727
237 184 0.0011111111
237 185 -0.0011320755
237 186 0.0028846154
237 187 0.00058823529
237 188 -0.0018
237 189 0.0024489796
237 190 0
237 191 -0.0025531915
237 192 0.0019565217
237 193 -0.00066666667
237 194 -0.0034090909
237 195 0.0013953488
237 196 -0.0014285714
237 197 0.0036585366
237 198 0.00075
237 199 -0.0023076923
237 200 0.0031578947
237 201 0
237 202 -0.0033333333
237 203 0.0025714286
237 204 -0.00088235294
237 205 -0.0045454545
237 206 0.001875
237 207 -0.0019354839
237 208 0.005
237 209 0.0010344828
237 210 -0.0032142857
237 211 0.0044444444
237 212 0
237 213 -0.0048
237 214 0.00375
237 215 -0.0013043478
237 216 -0.0068181818
237 217 0.0028571429
237 218 -0.003
237 219 0.0078947368
237 220 0.0016666667
237 221 -0.0052941176
237 222 0.0075
237 223 0
237 224 -0.0085714286
237 225 0.0069230769
237 226 -0.0025
237 227 -0.013636364
237 228 0.006
237 229 -0.0066666667
237 230 0.01875
237 231 0.0042857143
237 232 -0.015
237 233 0.024
237 234 0
237 235 -0.04
237 236 0.045
237 237 8.75
238 0 0.00025104603
238 1 -0.00025210084
238 2 0.00063291139
238 3 0.00012711864
238 4 -0.00038297872
238 5 0.00051282051
238 6 0
238 7 -0.00051724138
238 8 0.00038961039
238 9 -0.00013043478
238 10 -0.00065502183
238 11 0.00026315789
238 12 -0.00026431718
238 13 0.00066371681
238 14 0.00013333333
238 15 -0.00040178571
238 16 0.00053811659
238 17 0
238 18 -0.00054298643
238 19 0.00040909091
238 20 -0.0001369863
238 21 -0.00068807339
238 22 0.0002764977
238 23 -0.00027777778
238 24 0.00069767442
238 25 0.00014018692
238 26 -0.00042253521
238 27 0.00056603774
238 28 0
238 29 -0.00057142857
238 30 0.00043062201
238 31 -0.00014423077
238 32 -0.00072463768
238 33 0.00029126214
238 34 -0.00029268293
238 35 0.00073529412
238 36 0.00014778325
238 37 -0.00044554455
238 38 0.00059701493
238 39 0
238 40 -0.00060301508
238 41 0.00045454545
238 42 -0.00015228426
238 43 -0.00076530612
238 44 0.00030769231
238 45 -0.00030927835
238 46 0.00077720207
238 47 0.00015625
238 48 -0.00047120419
238 49 0.00063157895
238 50 0
238 51 -0.00063829787
238 52 0.00048128342
238 53 -0.00016129032
238 54 -0.00081081081
238 55 0.00032608696
238 56 -0.00032786885
238 57 0.00082417582
238 58 0.00016574586
238 59 -0.0005
238 60 0.00067039106
238 61 0
238 62 -0.0006779661
238 63 0.00051136364
238 64 -0.00017142857
238 65 -0.00086206897
238 66 0.00034682081
238 67 -0.00034883721
238 68 0.00087719298
238 69 0.00017647059
238 70 -0.00053254438
238 71 0.00071428571
238 72 0
238 73 -0.00072289157
238 74 0.00054545455
238 75 -0.00018292683
238 76 -0.0009202454
238 77 0.00037037037
238 78 -0.00037267081
238 79 0.0009375
238 80 0.00018867925
238 81 -0.00056962025
238 82 0.00076433121
238 83 0
238 84 -0.00077419355
238 85 0.00058441558
238 86 -0.00019607843
238 87 -0.00098684211
238 88 0.00039735099
238 89 -0.0004
238 90 0.0010067114
238 91 0.0002027027
238 92 -0.0006122449
238 93 0.00082191781
238 94 0
238 95 -0.00083333333
238 96 0.00062937063
238 97 -0.00021126761
238 98 -0.0010638298
238 99 0.00042857143
238 100 -0.00043165468
238 101 0.0010869565
238 102 0.0002189781
238 103 -0.00066176471
238 104 0.00088888889
238 105 0
238 106 -0.00090225564
238 107 0.00068181818
238 108 -0.00022900763
238 109 -0.0011538462
238 110 0.00046511628
238 111 -0.00046875
238 112 0.0011811024
238 113 0.00023809524
238 114 -0.00072
238 115 0.00096774194
238 116 0
238 117 -0.00098360656
238 118 0.00074380165
238 119 -0.00025
238 120 -0.0012605042
238 121 0.00050847458
238 122 -0.00051282051
238 123 0.0012931034
238 124 0.00026086957
238 125 -0.00078947368
238 126 0.0010619469
238 127 0
238 128 -0.0010810811
238 129 0.00081818182
238 130 -0.00027522936
238 131 -0.0013888889
238 132 0.00056074766
238 133 -0.00056603774
238 134 0.0014285714
238 135 0.00028846154
238 136 -0.00087378641
238 137 0.0011764706
238 138 0
238 139 -0.0012
238 140 0.00090909091
238 141 -0.00030612245
238 142 -0.0015463918
238 143 0.000625
238 144 -0.00063157895
238 145 0.0015957447
238 146 0.00032258065
238 147 -0.00097826087
238 148 0.0013186813
238 149 0
238 150 -0.0013483146
238 151 0.0010227273
238 152 -0.00034482759
238 153 -0.001744186
238 154 0.00070588235
238 155 -0.00071428571
238 156 0.0018072289
238 157 0.00036585366
238 158 -0.0011111111
238 159 0.0015
238 160 0
238 161 -0.0015384615
238 162 0.0011688312
238 163 -0.00039473684
238 164 -0.002
238 165 0.00081081081
238 166 -0.00082191781
238 167 0.0020833333
238 168 0.00042253521
238 169 -0.0012857143
238 170 0.0017391304
238 171 0
238 172 -0.0017910448
238 173 0.0013636364
238 174 -0.00046153846
238 175 -0.00234375
238 176 0.00095238095
238 177 -0.00096774194
238 178 0.0024590164
238 179 0.0005
238 180 -0.0015254237
238 181 0.0020689655
238 182 0
238 183 -0.0021428571
238 184 0.0016363636
238 185 -0.00055555556
238 186 -0.0028301887
238 187 0.0011538462
238 188 -0.0011764706
238 189 0.003
238 190 0.0006122449
238 191 -0.001875
238 192 0.0025531915
238 193 0
238 194 -0.0026666667
238 195 0.0020454545
238 196 -0.00069767442
238 197 -0.0035714286
238 198 0.0014634146
238 199 -0.0015
238 200 0.0038461538
238 201 0.00078947368
238 202 -0.0024324324
238 203 0.0033333333
238 204 0
238 205 -0.0035294118
238 206 0.0027272727
238 207 -0.0009375
238 208 -0.0048387097
238 209 0.002
238 210 -0.0020689655
238 211 0.0053571429
238 212 0.0011111111
238 213 -0.0034615385
238 214 0.0048
238 215 0
238 216 -0.0052173913
238 217 0.0040909091
238 218 -0.0014285714
238 219 -0.0075
238 220 0.0031578947
238 221 -0.0033333333
238 222 0.0088235294
238 223 0.001875
238 224 -0.006
238 225 0.0085714286
238 226 0
238 227 -0.01
238 228 0.0081818182
238 229 -0.003
238 230 -0.016666667
238 231 0.0075
238 232 -0.0085714286
238 233 0.025
238 234 0.006
238 235 -0.0225
238 236 0.04
238 237 0
238 238 9
239 0 0.000375
239 1 -0.00012552301
239 2 -0.0006302521
239 3 0.00025316456
239 4 -0.00025423729
239 5 0.00063829787
239 6 0.00012820513
239 7 -0.00038626609
239 8 0.00051724138
239 9 0
239 10 -0.00052173913
239 11 0.0003930131
239 12 -0.00013157895
239 13 -0.00066079295
239 14 0.00026548673
239 15 -0.00026666667
239 16 0.00066964286
239 17 0.00013452915
239 18 -0.00040540541
239 19 0.00054298643
239 20 0
239 21 -0.00054794521
239 22 0.00041284404
239 23 -0.00013824885
239 24 -0.00069444444
239 25 0.00027906977
239 26 -0.00028037383
239 27 0.00070422535
239 28 0.00014150943
239 29 -0.00042654028
239 30 0.00057142857
239 31 0
239 32 -0.00057692308
239 33 0.00043478261
239 34 -0.00014563107
239 35 -0.00073170732
239 36 0.00029411765
239 37 -0.0002955665
239 38 0.00074257426
239 39 0.00014925373
239 40 -0.00045
239 41 0.00060301508
239 42 0
239 43 -0.00060913706
239 44 0.00045918367
239 45 -0.00015384615
239 46 -0.00077319588
239 47 0.00031088083
239 48 -0.0003125
239 49 0.00078534031
239 50 0.00015789474
239 51 -0.00047619048
239 52 0.00063829787
239 53 0
239 54 -0.00064516129
239 55 0.00048648649
239 56 -0.00016304348
239 57 -0.00081967213
239 58 0.00032967033
239 59 -0.00033149171
239 60 0.00083333333
239 61 0.00016759777
239 62 -0.00050561798
239 63 0.0006779661
239 64 0
239 65 -0.00068571429
239 66 0.00051724138
239 67 -0.0001734104
239 68 -0.00087209302
239 69 0.00035087719
239 70 -0.00035294118
239 71 0.00088757396
239 72 0.00017857143
239 73 -0.00053892216
239 74 0.00072289157
239 75 0
239 76 -0.00073170732
239 77 0.00055214724
239 78 -0.00018518519
239 79 -0.00093167702
239 80 0.000375
239 81 -0.00037735849
239 82 0.00094936709
239 83 0.0001910828
239 84 -0.00057692308
239 85 0.00077419355
239 86 0
239 87 -0.00078431373
239 88 0.00059210526
239 89 -0.0001986755
239 90 -0.001
239 91 0.00040268456
239 92 -0.00040540541
239 93 0.0010204082
239 94 0.00020547945
239 95 -0.00062068966
239 96 0.00083333333
239 97 0
239 98 -0.00084507042
239 99 0.00063829787
239 100 -0.00021428571
239 101 -0.0010791367
239 102 0.00043478261
239 103 -0.0004379562
239 104 0.0011029412
239 105 0.00022222222
239 106 -0.00067164179
239 107 0.00090225564
239 108 0
239 109 -0.00091603053
239 110 0.00069230769
239 111 -0.00023255814
239 112 -0.001171875
239 113 0.00047244094
239 114 -0.00047619048
239 115 0.0012
239 116 0.00024193548
239 117 -0.00073170732
239 118 0.00098360656
239 119 0
239 120 -0.001
239 121 0.00075630252
239 122 -0.00025423729
239 123 -0.0012820513
239 124 0.00051724138
239 125 -0.00052173913
239 126 0.0013157895
239 127 0.00026548673
239 128 -0.00080357143
239 129 0.0010810811
239 130 0
239 131 -0.0011009174
239 132 0.00083333333
239 133 -0.00028037383
239 134 -0.0014150943
239 135 0.00057142857
239 136 -0.00057692308
239 137 0.0014563107
239 138 0.00029411765
239 139 -0.00089108911
239 140 0.0012
239 141 0
239 142 -0.0012244898
239 143 0.00092783505
239 144 -0.0003125
239 145 -0.0015789474
239 146 0.00063829787
239 147 -0.00064516129
239 148 0.0016304348
239 149 0.00032967033
239 150 -0.001
239 151 0.0013483146
239 152 0
239 153 -0.0013793103
239 154 0.0010465116
239 155 -0.00035294118
239 156 -0.0017857143
239 157 0.00072289157
239 158 -0.00073170732
239 159 0.0018518519
239 160 0.000375
239 161 -0.0011392405
239 162 0.0015384615
239 163 0
239 164 -0.0015789474
239 165 0.0012
239 166 -0.00040540541
239 167 -0.0020547945
239 168 0.00083333333
239 169 -0.00084507042
239 170 0.0021428571
239 171 0.00043478261
239 172 -0.0013235294
239 173 0.0017910448
239 174 0
239 175 -0.0018461538
239 176 0.00140625
239 177 -0.00047619048
239 178 -0.0024193548
239 179 0.00098360656
239 180 -0.001
239 181 0.0025423729
239 182 0.00051724138
239 183 -0.0015789474
239 184 0.0021428571
239 185 0
239 186 -0.0022222222
239 187 0.0016981132
239 188 -0.00057692308
239 189 -0.0029411765
239 190 0.0012
239 191 -0.0012244898
239 192 0.003125
239 193 0.00063829787
239 194 -0.0019565217
239 195 0.0026666667
239 196 0
239 197 -0.0027906977
239 198 0.0021428571
239 199 -0.00073170732
239 200 -0.00375
239 201 0.0015384615
239 202 -0.0015789474
239 203 0.0040540541
239 204 0.00083333333
239 205 -0.0025714286
239 206 0.0035294118
239 207 0
239 208 -0.00375
239 209 0.0029032258
239 210 -0.001
239 211 -0.0051724138
239 212 0.0021428571
239 213 -0.0022222222
239 214 0.0057692308
239 215 0.0012
239 216 -0.00375
239 217 0.0052173913
239 218 0
239 219 -0.0057142857
239 220 0.0045
239 221 -0.0015789474
239 222 -0.0083333333
239 223 0.0035294118
239 224 -0.00375
239 225 0.01
239 226 0.0021428571
239 227 -0.0069230769
239 228 0.01
239 229 0
239 230 -0.012
239 231 0.01
239 232 -0.00375
239 233 -0.021428571
239 234 0.01
239 235 -0.012
239 236 0.0375
239 237 0.01
239 238 -0.045
239 239 9.25
240 0 0.00049792531
240 1 0
240 2 -0.00050209205
240 3 0.00037815126
240 4 -0.00012658228
240 5 -0.00063559322
240 6 0.00025531915
240 7 -0.00025641026
240 8 0.00064377682
240 9 0.00012931034
240 10 -0.00038961039
240 11 0.00052173913
240 12 0
240 13 -0.00052631579
240 14 0.00039647577
240 15 -0.00013274336
240 16 -0.00066666667
240 17 0.00026785714
240 18 -0.0002690583
240 19 0.00067567568
240 20 0.00013574661
240 21 -0.00040909091
240 22 0.00054794521
240 23 0
240 24 -0.00055299539
240 25 0.00041666667
240 26 -0.00013953488
240 27 -0.00070093458
240 28 0.00028169014
240 29 -0.00028301887
240 30 0.00071090047
240 31 0.00014285714
240 32 -0.00043062201
240 33 0.00057692308
240 34 0
240 35 -0.00058252427
240 36 0.00043902439
240 37 -0.00014705882
240 38 -0.00073891626
240 39 0.0002970297
240 40 -0.00029850746
240 41 0.00075
240 42 0.00015075377
240 43 -0.00045454545
240 44 0.00060913706
240 45 0
240 46 -0.00061538462
240 47 0.00046391753
240 48 -0.00015544041
240 49 -0.00078125
240 50 0.00031413613
240 51 -0.00031578947
240 52 0.00079365079
240 53 0.00015957447
240 54 -0.00048128342
240 55 0.00064516129
240 56 0
240 57 -0.00065217391
240 58 0.00049180328
240 59 -0.00016483516
240 60 -0.00082872928
240 61 0.00033333333
240 62 -0.00033519553
240 63 0.00084269663
240 64 0.00016949153
240 65 -0.00051136364
240 66 0.00068571429
240 67 0
240 68 -0.00069364162
240 69 0.00052325581
240 70 -0.0001754386
240 71 -0.00088235294
240 72 0.00035502959
240 73 -0.00035714286
240 74 0.00089820359
240 75 0.00018072289
240 76 -0.00054545455
240 77 0.00073170732
240 78 0
240 79 -0.00074074074
240 80 0.00055900621
240 81 -0.0001875
240 82 -0.00094339623
240 83 0.00037974684
240 84 -0.00038216561
240 85 0.00096153846
240 86 0.00019354839
240 87 -0.00058441558
240 88 0.00078431373
240 89 0
240 90 -0.00079470199
240 91 0.0006
240 92 -0.00020134228
240 93 -0.0010135135
240 94 0.00040816327
240 95 -0.0004109589
240 96 0.0010344828
240 97 0.00020833333
240 98 -0.00062937063
240 99 0.00084507042
240 100 0
240 101 -0.00085714286
240 102 0.00064748201
